Planet's parameters | R_planet [Rj] :   1.0000   |  M_planet [Mj] :   1.0000   | a initial [au] :  1.500   | e initial [ø] :0.00   | omega_planet [rad/s] : 7.00E-05   | Q_p : 1.00E+05   | alpha_p : 0.26   | k2dt_planet : 1.00E-02
Environment parameters | Stellar model :   Stellar_models/m1.5_FeH0_4.14_schroeder_final.hr   | T_wind [K] :  2500.   | wind_speed [m/s] :  5000.   | mu : 1.38   | omega_star : 1.00E-07
Programmatical parameters | Sekhmet version : 5.1   | time0 [yr] : 2.560E+09   | max_duration [yr] : 1.000E+08   | max. rel. variat. a and e : 1.00E-02   | formalism : 3
time                 M_star      R_eff_star      L_star      dot_M_star       M_env        R_env            a           dot_a          e         omega_planet   omega_star
[yr]                 [M_Sun]      [R_Sun]        [L_Sun]     [M_Sun/yr]      [M_Sun]       [R_Sun]        [au]         [au/yr]        [ø]          [rad/s]        [rad/s]
2.6513239140E+09   1.43679E+00   1.15067E+02   1.70241E+03  -2.03944E-08   1.00073E+00   8.15093E-01   1.23687E+00  -1.10712E-06   0.00000E+00   7.00000E-05   5.33619E-10
2.6513239627E+09   1.43679E+00   1.15068E+02   1.70243E+03  -2.03944E-08   1.00072E+00   8.15075E-01   1.23681E+00  -1.10741E-06   0.00000E+00   7.00000E-05   5.33467E-10
2.6513240113E+09   1.43679E+00   1.15070E+02   1.70246E+03  -2.03944E-08   1.00072E+00   8.15057E-01   1.23676E+00  -1.10770E-06   0.00000E+00   7.00000E-05   5.33314E-10
2.6513240502E+09   1.43679E+00   1.15071E+02   1.70248E+03  -2.03944E-08   1.00072E+00   8.15042E-01   1.23672E+00  -1.10797E-06   0.00000E+00   7.00000E-05   5.33192E-10
2.6513240891E+09   1.43679E+00   1.15072E+02   1.70250E+03  -2.03944E-08   1.00072E+00   8.15028E-01   1.23667E+00  -1.10820E-06   0.00000E+00   7.00000E-05   5.33070E-10
2.6513241280E+09   1.43679E+00   1.15073E+02   1.70252E+03  -2.03944E-08   1.00072E+00   8.15013E-01   1.23663E+00  -1.10843E-06   0.00000E+00   7.00000E-05   5.32948E-10
2.6513241669E+09   1.43679E+00   1.15074E+02   1.70254E+03  -2.03944E-08   1.00072E+00   8.14999E-01   1.23659E+00  -1.10866E-06   0.00000E+00   7.00000E-05   5.32826E-10
2.6513242058E+09   1.43678E+00   1.15075E+02   1.70256E+03  -2.03944E-08   1.00071E+00   8.14984E-01   1.23655E+00  -1.10889E-06   0.00000E+00   7.00000E-05   5.32704E-10
2.6513242447E+09   1.43678E+00   1.15076E+02   1.70258E+03  -2.03944E-08   1.00071E+00   8.14970E-01   1.23650E+00  -1.10913E-06   0.00000E+00   7.00000E-05   5.32581E-10
2.6513242836E+09   1.43678E+00   1.15077E+02   1.70260E+03  -2.03944E-08   1.00071E+00   8.14955E-01   1.23646E+00  -1.10936E-06   0.00000E+00   7.00000E-05   5.32459E-10
2.6513243225E+09   1.43678E+00   1.15077E+02   1.70262E+03  -2.03944E-08   1.00071E+00   8.14941E-01   1.23642E+00  -1.10959E-06   0.00000E+00   7.00000E-05   5.32337E-10
2.6513243613E+09   1.43678E+00   1.15078E+02   1.70264E+03  -2.03944E-08   1.00071E+00   8.14927E-01   1.23637E+00  -1.10982E-06   0.00000E+00   7.00000E-05   5.32215E-10
2.6513244002E+09   1.43678E+00   1.15079E+02   1.70266E+03  -2.03944E-08   1.00071E+00   8.14912E-01   1.23633E+00  -1.11005E-06   0.00000E+00   7.00000E-05   5.32092E-10
2.6513244391E+09   1.43678E+00   1.15080E+02   1.70268E+03  -2.03944E-08   1.00070E+00   8.14898E-01   1.23629E+00  -1.11028E-06   0.00000E+00   7.00000E-05   5.31970E-10
2.6513244780E+09   1.43678E+00   1.15081E+02   1.70270E+03  -2.03944E-08   1.00070E+00   8.14883E-01   1.23624E+00  -1.11052E-06   0.00000E+00   7.00000E-05   5.31848E-10
2.6513245169E+09   1.43678E+00   1.15082E+02   1.70272E+03  -2.03944E-08   1.00070E+00   8.14869E-01   1.23620E+00  -1.11075E-06   0.00000E+00   7.00000E-05   5.31725E-10
2.6513245558E+09   1.43678E+00   1.15083E+02   1.70274E+03  -2.03944E-08   1.00070E+00   8.14854E-01   1.23616E+00  -1.11098E-06   0.00000E+00   7.00000E-05   5.31603E-10
2.6513245947E+09   1.43678E+00   1.15084E+02   1.70276E+03  -2.03944E-08   1.00070E+00   8.14840E-01   1.23611E+00  -1.11121E-06   0.00000E+00   7.00000E-05   5.31481E-10
2.6513246336E+09   1.43678E+00   1.15085E+02   1.70278E+03  -2.03944E-08   1.00070E+00   8.14825E-01   1.23607E+00  -1.11145E-06   0.00000E+00   7.00000E-05   5.31358E-10
2.6513246725E+09   1.43678E+00   1.15086E+02   1.70280E+03  -2.03944E-08   1.00069E+00   8.14811E-01   1.23603E+00  -1.11168E-06   0.00000E+00   7.00000E-05   5.31236E-10
2.6513247114E+09   1.43677E+00   1.15087E+02   1.70282E+03  -2.03944E-08   1.00069E+00   8.14796E-01   1.23598E+00  -1.11191E-06   0.00000E+00   7.00000E-05   5.31113E-10
2.6513247503E+09   1.43677E+00   1.15088E+02   1.70284E+03  -2.03944E-08   1.00069E+00   8.14782E-01   1.23594E+00  -1.11214E-06   0.00000E+00   7.00000E-05   5.30991E-10
2.6513247892E+09   1.43677E+00   1.15089E+02   1.70286E+03  -2.03944E-08   1.00069E+00   8.14768E-01   1.23590E+00  -1.11238E-06   0.00000E+00   7.00000E-05   5.30868E-10
2.6513248281E+09   1.43677E+00   1.15090E+02   1.70288E+03  -2.06679E-08   1.00069E+00   8.14769E-01   1.23585E+00  -1.11234E-06   0.00000E+00   7.00000E-05   5.30746E-10
2.6513248670E+09   1.43677E+00   1.15091E+02   1.70290E+03  -2.06679E-08   1.00068E+00   8.14833E-01   1.23581E+00  -1.11258E-06   0.00000E+00   7.00000E-05   5.30623E-10
2.6513249059E+09   1.43677E+00   1.15092E+02   1.70292E+03  -2.06679E-08   1.00068E+00   8.14897E-01   1.23577E+00  -1.11282E-06   0.00000E+00   7.00000E-05   5.30501E-10
2.6513249448E+09   1.43677E+00   1.15093E+02   1.70295E+03  -2.06679E-08   1.00068E+00   8.14961E-01   1.23572E+00  -1.11306E-06   0.00000E+00   7.00000E-05   5.30378E-10
2.6513249759E+09   1.43677E+00   1.15094E+02   1.70296E+03  -2.06679E-08   1.00068E+00   8.15012E-01   1.23569E+00  -1.11328E-06   0.00000E+00   7.00000E-05   5.30280E-10
2.6513250070E+09   1.43677E+00   1.15095E+02   1.70298E+03  -2.06679E-08   1.00068E+00   8.15064E-01   1.23566E+00  -1.11348E-06   0.00000E+00   7.00000E-05   5.30182E-10
2.6513250381E+09   1.43677E+00   1.15096E+02   1.70300E+03  -2.06679E-08   1.00068E+00   8.15115E-01   1.23562E+00  -1.11367E-06   0.00000E+00   7.00000E-05   5.30084E-10
2.6513250693E+09   1.43677E+00   1.15097E+02   1.70302E+03  -2.06679E-08   1.00068E+00   8.15166E-01   1.23559E+00  -1.11386E-06   0.00000E+00   7.00000E-05   5.29985E-10
2.6513251004E+09   1.43677E+00   1.15098E+02   1.70303E+03  -2.06679E-08   1.00067E+00   8.15217E-01   1.23555E+00  -1.11405E-06   0.00000E+00   7.00000E-05   5.29887E-10
2.6513251315E+09   1.43677E+00   1.15099E+02   1.70305E+03  -2.06679E-08   1.00067E+00   8.15269E-01   1.23552E+00  -1.11425E-06   0.00000E+00   7.00000E-05   5.29789E-10
2.6513251626E+09   1.43677E+00   1.15099E+02   1.70307E+03  -2.06679E-08   1.00067E+00   8.15320E-01   1.23548E+00  -1.11444E-06   0.00000E+00   7.00000E-05   5.29691E-10
2.6513251937E+09   1.43676E+00   1.15100E+02   1.70309E+03  -2.06679E-08   1.00067E+00   8.15371E-01   1.23545E+00  -1.11463E-06   0.00000E+00   7.00000E-05   5.29593E-10
2.6513252248E+09   1.43676E+00   1.15101E+02   1.70311E+03  -2.06679E-08   1.00067E+00   8.15423E-01   1.23541E+00  -1.11483E-06   0.00000E+00   7.00000E-05   5.29494E-10
2.6513252560E+09   1.43676E+00   1.15102E+02   1.70312E+03  -2.06679E-08   1.00067E+00   8.15474E-01   1.23538E+00  -1.11502E-06   0.00000E+00   7.00000E-05   5.29396E-10
2.6513252871E+09   1.43676E+00   1.15103E+02   1.70314E+03  -2.06679E-08   1.00066E+00   8.15525E-01   1.23534E+00  -1.11521E-06   0.00000E+00   7.00000E-05   5.29298E-10
2.6513253182E+09   1.43676E+00   1.15104E+02   1.70316E+03  -2.06679E-08   1.00066E+00   8.15576E-01   1.23531E+00  -1.11541E-06   0.00000E+00   7.00000E-05   5.29199E-10
2.6513253493E+09   1.43676E+00   1.15104E+02   1.70318E+03  -2.06679E-08   1.00066E+00   8.15628E-01   1.23527E+00  -1.11560E-06   0.00000E+00   7.00000E-05   5.29101E-10
2.6513253804E+09   1.43676E+00   1.15105E+02   1.70319E+03  -2.06679E-08   1.00066E+00   8.15679E-01   1.23524E+00  -1.11579E-06   0.00000E+00   7.00000E-05   5.29003E-10
2.6513254115E+09   1.43676E+00   1.15106E+02   1.70321E+03  -2.06679E-08   1.00066E+00   8.15730E-01   1.23520E+00  -1.11599E-06   0.00000E+00   7.00000E-05   5.28904E-10
2.6513254427E+09   1.43676E+00   1.15107E+02   1.70323E+03  -2.06679E-08   1.00066E+00   8.15782E-01   1.23517E+00  -1.11618E-06   0.00000E+00   7.00000E-05   5.28806E-10
2.6513254738E+09   1.43676E+00   1.15108E+02   1.70325E+03  -2.06679E-08   1.00066E+00   8.15833E-01   1.23513E+00  -1.11638E-06   0.00000E+00   7.00000E-05   5.28708E-10
2.6513255049E+09   1.43676E+00   1.15109E+02   1.70327E+03  -2.06679E-08   1.00065E+00   8.15884E-01   1.23510E+00  -1.11657E-06   0.00000E+00   7.00000E-05   5.28609E-10
2.6513255360E+09   1.43676E+00   1.15110E+02   1.70328E+03  -2.06679E-08   1.00065E+00   8.15935E-01   1.23507E+00  -1.11676E-06   0.00000E+00   7.00000E-05   5.28511E-10
2.6513255671E+09   1.43676E+00   1.15110E+02   1.70330E+03  -2.06679E-08   1.00065E+00   8.15987E-01   1.23503E+00  -1.11696E-06   0.00000E+00   7.00000E-05   5.28413E-10
2.6513255983E+09   1.43676E+00   1.15111E+02   1.70332E+03  -2.06679E-08   1.00065E+00   8.16038E-01   1.23500E+00  -1.11715E-06   0.00000E+00   7.00000E-05   5.28314E-10
2.6513256294E+09   1.43676E+00   1.15112E+02   1.70334E+03  -2.06679E-08   1.00065E+00   8.16089E-01   1.23496E+00  -1.11735E-06   0.00000E+00   7.00000E-05   5.28216E-10
2.6513256605E+09   1.43675E+00   1.15113E+02   1.70335E+03  -2.06679E-08   1.00065E+00   8.16141E-01   1.23493E+00  -1.11754E-06   0.00000E+00   7.00000E-05   5.28117E-10
2.6513256916E+09   1.43675E+00   1.15114E+02   1.70337E+03  -2.06679E-08   1.00065E+00   8.16192E-01   1.23489E+00  -1.11773E-06   0.00000E+00   7.00000E-05   5.28019E-10
2.6513257165E+09   1.43675E+00   1.15114E+02   1.70339E+03  -2.06679E-08   1.00064E+00   8.16233E-01   1.23486E+00  -1.11792E-06   0.00000E+00   7.00000E-05   5.27940E-10
2.6513257414E+09   1.43675E+00   1.15115E+02   1.70340E+03  -2.06679E-08   1.00064E+00   8.16274E-01   1.23484E+00  -1.11807E-06   0.00000E+00   7.00000E-05   5.27861E-10
2.6513257663E+09   1.43675E+00   1.15116E+02   1.70342E+03  -2.06679E-08   1.00064E+00   8.16315E-01   1.23481E+00  -1.11823E-06   0.00000E+00   7.00000E-05   5.27782E-10
2.6513257912E+09   1.43675E+00   1.15117E+02   1.70343E+03  -2.06679E-08   1.00064E+00   8.16356E-01   1.23478E+00  -1.11838E-06   0.00000E+00   7.00000E-05   5.27704E-10
2.6513258161E+09   1.43675E+00   1.15117E+02   1.70344E+03  -2.06679E-08   1.00064E+00   8.16397E-01   1.23475E+00  -1.11854E-06   0.00000E+00   7.00000E-05   5.27625E-10
2.6513258410E+09   1.43675E+00   1.15118E+02   1.70346E+03  -2.06679E-08   1.00064E+00   8.16438E-01   1.23472E+00  -1.11869E-06   0.00000E+00   7.00000E-05   5.27546E-10
2.6513258659E+09   1.43675E+00   1.15119E+02   1.70347E+03  -2.06679E-08   1.00064E+00   8.16479E-01   1.23470E+00  -1.11885E-06   0.00000E+00   7.00000E-05   5.27467E-10
2.6513258908E+09   1.43675E+00   1.15119E+02   1.70349E+03  -2.06679E-08   1.00064E+00   8.16520E-01   1.23467E+00  -1.11900E-06   0.00000E+00   7.00000E-05   5.27388E-10
2.6513259156E+09   1.43675E+00   1.15120E+02   1.70350E+03  -2.06679E-08   1.00063E+00   8.16561E-01   1.23464E+00  -1.11916E-06   0.00000E+00   7.00000E-05   5.27309E-10
2.6513259405E+09   1.43675E+00   1.15121E+02   1.70351E+03  -2.06679E-08   1.00063E+00   8.16602E-01   1.23461E+00  -1.11932E-06   0.00000E+00   7.00000E-05   5.27230E-10
2.6513259654E+09   1.43675E+00   1.15121E+02   1.70353E+03  -2.06679E-08   1.00063E+00   8.16643E-01   1.23458E+00  -1.11947E-06   0.00000E+00   7.00000E-05   5.27151E-10
2.6513259903E+09   1.43675E+00   1.15122E+02   1.70354E+03  -2.06679E-08   1.00063E+00   8.16684E-01   1.23456E+00  -1.11963E-06   0.00000E+00   7.00000E-05   5.27073E-10
2.6513260152E+09   1.43675E+00   1.15123E+02   1.70356E+03  -2.06679E-08   1.00063E+00   8.16725E-01   1.23453E+00  -1.11978E-06   0.00000E+00   7.00000E-05   5.26994E-10
2.6513260401E+09   1.43675E+00   1.15123E+02   1.70357E+03  -2.06679E-08   1.00063E+00   8.16766E-01   1.23450E+00  -1.11994E-06   0.00000E+00   7.00000E-05   5.26915E-10
2.6513260650E+09   1.43675E+00   1.15124E+02   1.70359E+03  -2.06679E-08   1.00063E+00   8.16807E-01   1.23447E+00  -1.12009E-06   0.00000E+00   7.00000E-05   5.26836E-10
2.6513260899E+09   1.43675E+00   1.15125E+02   1.70360E+03  -2.06679E-08   1.00063E+00   8.16848E-01   1.23445E+00  -1.12025E-06   0.00000E+00   7.00000E-05   5.26757E-10
2.6513261148E+09   1.43675E+00   1.15125E+02   1.70361E+03  -2.06679E-08   1.00063E+00   8.16889E-01   1.23442E+00  -1.12041E-06   0.00000E+00   7.00000E-05   5.26678E-10
2.6513261397E+09   1.43674E+00   1.15126E+02   1.70363E+03  -2.06679E-08   1.00062E+00   8.16930E-01   1.23439E+00  -1.12056E-06   0.00000E+00   7.00000E-05   5.26599E-10
2.6513261646E+09   1.43674E+00   1.15127E+02   1.70364E+03  -2.06679E-08   1.00062E+00   8.16971E-01   1.23436E+00  -1.12072E-06   0.00000E+00   7.00000E-05   5.26520E-10
2.6513261895E+09   1.43674E+00   1.15127E+02   1.70366E+03  -2.06679E-08   1.00062E+00   8.17012E-01   1.23433E+00  -1.12087E-06   0.00000E+00   7.00000E-05   5.26441E-10
2.6513262144E+09   1.43674E+00   1.15128E+02   1.70367E+03  -2.06679E-08   1.00062E+00   8.17053E-01   1.23431E+00  -1.12103E-06   0.00000E+00   7.00000E-05   5.26362E-10
2.6513262393E+09   1.43674E+00   1.15129E+02   1.70369E+03  -2.06679E-08   1.00062E+00   8.17094E-01   1.23428E+00  -1.12119E-06   0.00000E+00   7.00000E-05   5.26283E-10
2.6513262642E+09   1.43674E+00   1.15129E+02   1.70370E+03  -2.06679E-08   1.00062E+00   8.17136E-01   1.23425E+00  -1.12134E-06   0.00000E+00   7.00000E-05   5.26204E-10
2.6513262890E+09   1.43674E+00   1.15130E+02   1.70371E+03  -2.06679E-08   1.00062E+00   8.17177E-01   1.23422E+00  -1.12150E-06   0.00000E+00   7.00000E-05   5.26125E-10
2.6513263139E+09   1.43674E+00   1.15131E+02   1.70373E+03  -2.06679E-08   1.00062E+00   8.17218E-01   1.23419E+00  -1.12166E-06   0.00000E+00   7.00000E-05   5.26046E-10
2.6513263339E+09   1.43674E+00   1.15131E+02   1.70374E+03  -2.06679E-08   1.00061E+00   8.17250E-01   1.23417E+00  -1.12180E-06   0.00000E+00   7.00000E-05   5.25983E-10
2.6513263538E+09   1.43674E+00   1.15132E+02   1.70375E+03  -2.06679E-08   1.00061E+00   8.17283E-01   1.23415E+00  -1.12193E-06   0.00000E+00   7.00000E-05   5.25919E-10
2.6513263737E+09   1.43674E+00   1.15132E+02   1.70376E+03  -2.06679E-08   1.00061E+00   8.17316E-01   1.23413E+00  -1.12205E-06   0.00000E+00   7.00000E-05   5.25856E-10
2.6513263936E+09   1.43674E+00   1.15133E+02   1.70377E+03  -2.06679E-08   1.00061E+00   8.17349E-01   1.23410E+00  -1.12218E-06   0.00000E+00   7.00000E-05   5.25793E-10
2.6513264135E+09   1.43674E+00   1.15133E+02   1.70379E+03  -2.06679E-08   1.00061E+00   8.17382E-01   1.23408E+00  -1.12230E-06   0.00000E+00   7.00000E-05   5.25730E-10
2.6513264334E+09   1.43674E+00   1.15134E+02   1.70380E+03  -2.06679E-08   1.00061E+00   8.17415E-01   1.23406E+00  -1.12243E-06   0.00000E+00   7.00000E-05   5.25666E-10
2.6513264533E+09   1.43674E+00   1.15135E+02   1.70381E+03  -2.06679E-08   1.00061E+00   8.17447E-01   1.23404E+00  -1.12255E-06   0.00000E+00   7.00000E-05   5.25603E-10
2.6513264733E+09   1.43674E+00   1.15135E+02   1.70382E+03  -2.06679E-08   1.00061E+00   8.17480E-01   1.23402E+00  -1.12268E-06   0.00000E+00   7.00000E-05   5.25540E-10
2.6513264932E+09   1.43674E+00   1.15136E+02   1.70383E+03  -2.06679E-08   1.00061E+00   8.17513E-01   1.23399E+00  -1.12280E-06   0.00000E+00   7.00000E-05   5.25477E-10
2.6513265131E+09   1.43674E+00   1.15136E+02   1.70384E+03  -2.06679E-08   1.00061E+00   8.17546E-01   1.23397E+00  -1.12293E-06   0.00000E+00   7.00000E-05   5.25413E-10
2.6513265330E+09   1.43674E+00   1.15137E+02   1.70385E+03  -2.06679E-08   1.00061E+00   8.17579E-01   1.23395E+00  -1.12305E-06   0.00000E+00   7.00000E-05   5.25350E-10
2.6513265529E+09   1.43674E+00   1.15137E+02   1.70387E+03  -2.06679E-08   1.00060E+00   8.17611E-01   1.23393E+00  -1.12318E-06   0.00000E+00   7.00000E-05   5.25287E-10
2.6513265728E+09   1.43674E+00   1.15138E+02   1.70388E+03  -2.06679E-08   1.00060E+00   8.17644E-01   1.23390E+00  -1.12330E-06   0.00000E+00   7.00000E-05   5.25223E-10
2.6513265928E+09   1.43674E+00   1.15138E+02   1.70389E+03  -2.06679E-08   1.00060E+00   8.17677E-01   1.23388E+00  -1.12343E-06   0.00000E+00   7.00000E-05   5.25160E-10
2.6513266127E+09   1.43674E+00   1.15139E+02   1.70390E+03  -2.06679E-08   1.00060E+00   8.17710E-01   1.23386E+00  -1.12355E-06   0.00000E+00   7.00000E-05   5.25097E-10
2.6513266326E+09   1.43673E+00   1.15139E+02   1.70391E+03  -2.06679E-08   1.00060E+00   8.17743E-01   1.23384E+00  -1.12368E-06   0.00000E+00   7.00000E-05   5.25033E-10
2.6513266525E+09   1.43673E+00   1.15140E+02   1.70392E+03  -2.06679E-08   1.00060E+00   8.17776E-01   1.23381E+00  -1.12381E-06   0.00000E+00   7.00000E-05   5.24970E-10
2.6513266724E+09   1.43673E+00   1.15141E+02   1.70393E+03  -2.06679E-08   1.00060E+00   8.17808E-01   1.23379E+00  -1.12393E-06   0.00000E+00   7.00000E-05   5.24907E-10
2.6513266923E+09   1.43673E+00   1.15141E+02   1.70394E+03  -2.06679E-08   1.00060E+00   8.17841E-01   1.23377E+00  -1.12406E-06   0.00000E+00   7.00000E-05   5.24843E-10
2.6513267122E+09   1.43673E+00   1.15142E+02   1.70396E+03  -2.06679E-08   1.00060E+00   8.17874E-01   1.23375E+00  -1.12418E-06   0.00000E+00   7.00000E-05   5.24780E-10
2.6513267322E+09   1.43673E+00   1.15142E+02   1.70397E+03  -2.06679E-08   1.00060E+00   8.17907E-01   1.23372E+00  -1.12431E-06   0.00000E+00   7.00000E-05   5.24717E-10
2.6513267521E+09   1.43673E+00   1.15143E+02   1.70398E+03  -2.06679E-08   1.00059E+00   8.17940E-01   1.23370E+00  -1.12443E-06   0.00000E+00   7.00000E-05   5.24653E-10
2.6513267720E+09   1.43673E+00   1.15143E+02   1.70399E+03  -2.06679E-08   1.00059E+00   8.17973E-01   1.23368E+00  -1.12456E-06   0.00000E+00   7.00000E-05   5.24590E-10
2.6513267919E+09   1.43673E+00   1.15144E+02   1.70400E+03  -2.06679E-08   1.00059E+00   8.18005E-01   1.23366E+00  -1.12468E-06   0.00000E+00   7.00000E-05   5.24527E-10
2.6513268078E+09   1.43673E+00   1.15144E+02   1.70401E+03  -2.06679E-08   1.00059E+00   8.18032E-01   1.23364E+00  -1.12480E-06   0.00000E+00   7.00000E-05   5.24476E-10
2.6513268238E+09   1.43673E+00   1.15145E+02   1.70402E+03  -2.06679E-08   1.00059E+00   8.18058E-01   1.23362E+00  -1.12490E-06   0.00000E+00   7.00000E-05   5.24425E-10
2.6513268397E+09   1.43673E+00   1.15145E+02   1.70403E+03  -2.06679E-08   1.00059E+00   8.18084E-01   1.23360E+00  -1.12500E-06   0.00000E+00   7.00000E-05   5.24374E-10
2.6513268556E+09   1.43673E+00   1.15146E+02   1.70404E+03  -2.06679E-08   1.00059E+00   8.18110E-01   1.23359E+00  -1.12510E-06   0.00000E+00   7.00000E-05   5.24324E-10
2.6513268716E+09   1.43673E+00   1.15146E+02   1.70405E+03  -2.06679E-08   1.00059E+00   8.18137E-01   1.23357E+00  -1.12520E-06   0.00000E+00   7.00000E-05   5.24273E-10
2.6513268875E+09   1.43673E+00   1.15146E+02   1.70406E+03  -2.06679E-08   1.00059E+00   8.18163E-01   1.23355E+00  -1.12530E-06   0.00000E+00   7.00000E-05   5.24222E-10
2.6513269034E+09   1.43673E+00   1.15147E+02   1.70407E+03  -2.06679E-08   1.00059E+00   8.18189E-01   1.23353E+00  -1.12541E-06   0.00000E+00   7.00000E-05   5.24172E-10
2.6513269194E+09   1.43673E+00   1.15147E+02   1.70407E+03  -2.06679E-08   1.00059E+00   8.18215E-01   1.23351E+00  -1.12551E-06   0.00000E+00   7.00000E-05   5.24121E-10
2.6513269353E+09   1.43673E+00   1.15148E+02   1.70408E+03  -2.06679E-08   1.00059E+00   8.18242E-01   1.23350E+00  -1.12561E-06   0.00000E+00   7.00000E-05   5.24070E-10
2.6513269512E+09   1.43673E+00   1.15148E+02   1.70409E+03  -2.06679E-08   1.00058E+00   8.18268E-01   1.23348E+00  -1.12571E-06   0.00000E+00   7.00000E-05   5.24019E-10
2.6513269672E+09   1.43673E+00   1.15149E+02   1.70410E+03  -2.06679E-08   1.00058E+00   8.18294E-01   1.23346E+00  -1.12581E-06   0.00000E+00   7.00000E-05   5.23969E-10
2.6513269831E+09   1.43673E+00   1.15149E+02   1.70411E+03  -2.06679E-08   1.00058E+00   8.18320E-01   1.23344E+00  -1.12591E-06   0.00000E+00   7.00000E-05   5.23918E-10
2.6513269990E+09   1.43673E+00   1.15149E+02   1.70412E+03  -2.06679E-08   1.00058E+00   8.18347E-01   1.23342E+00  -1.12601E-06   0.00000E+00   7.00000E-05   5.23867E-10
2.6513270149E+09   1.43673E+00   1.15150E+02   1.70413E+03  -2.06679E-08   1.00058E+00   8.18373E-01   1.23341E+00  -1.12611E-06   0.00000E+00   7.00000E-05   5.23816E-10
2.6513270309E+09   1.43673E+00   1.15150E+02   1.70414E+03  -2.06679E-08   1.00058E+00   8.18399E-01   1.23339E+00  -1.12621E-06   0.00000E+00   7.00000E-05   5.23766E-10
2.6513270468E+09   1.43673E+00   1.15151E+02   1.70415E+03  -2.06679E-08   1.00058E+00   8.18425E-01   1.23337E+00  -1.12631E-06   0.00000E+00   7.00000E-05   5.23715E-10
2.6513270627E+09   1.43673E+00   1.15151E+02   1.70416E+03  -2.06679E-08   1.00058E+00   8.18452E-01   1.23335E+00  -1.12641E-06   0.00000E+00   7.00000E-05   5.23664E-10
2.6513270787E+09   1.43673E+00   1.15152E+02   1.70417E+03  -2.06679E-08   1.00058E+00   8.18478E-01   1.23333E+00  -1.12651E-06   0.00000E+00   7.00000E-05   5.23613E-10
2.6513270946E+09   1.43673E+00   1.15152E+02   1.70418E+03  -2.06679E-08   1.00058E+00   8.18504E-01   1.23332E+00  -1.12661E-06   0.00000E+00   7.00000E-05   5.23562E-10
2.6513271105E+09   1.43672E+00   1.15152E+02   1.70418E+03  -2.06679E-08   1.00058E+00   8.18531E-01   1.23330E+00  -1.12671E-06   0.00000E+00   7.00000E-05   5.23512E-10
2.6513271265E+09   1.43672E+00   1.15153E+02   1.70419E+03  -2.06679E-08   1.00058E+00   8.18557E-01   1.23328E+00  -1.12682E-06   0.00000E+00   7.00000E-05   5.23461E-10
2.6513271424E+09   1.43672E+00   1.15153E+02   1.70420E+03  -2.06679E-08   1.00058E+00   8.18583E-01   1.23326E+00  -1.12692E-06   0.00000E+00   7.00000E-05   5.23410E-10
2.6513271583E+09   1.43672E+00   1.15154E+02   1.70421E+03  -2.06679E-08   1.00058E+00   8.18609E-01   1.23324E+00  -1.12702E-06   0.00000E+00   7.00000E-05   5.23359E-10
2.6513271743E+09   1.43672E+00   1.15154E+02   1.70422E+03  -2.06679E-08   1.00057E+00   8.18636E-01   1.23323E+00  -1.12712E-06   0.00000E+00   7.00000E-05   5.23308E-10
2.6513271902E+09   1.43672E+00   1.15155E+02   1.70423E+03  -2.06679E-08   1.00057E+00   8.18662E-01   1.23321E+00  -1.12722E-06   0.00000E+00   7.00000E-05   5.23258E-10
2.6513272029E+09   1.43672E+00   1.15155E+02   1.70424E+03  -2.06679E-08   1.00057E+00   8.18683E-01   1.23319E+00  -1.12731E-06   0.00000E+00   7.00000E-05   5.23217E-10
2.6513272157E+09   1.43672E+00   1.15155E+02   1.70424E+03  -2.06679E-08   1.00057E+00   8.18704E-01   1.23318E+00  -1.12739E-06   0.00000E+00   7.00000E-05   5.23176E-10
2.6513272284E+09   1.43672E+00   1.15156E+02   1.70425E+03  -2.06679E-08   1.00057E+00   8.18725E-01   1.23317E+00  -1.12747E-06   0.00000E+00   7.00000E-05   5.23136E-10
2.6513272412E+09   1.43672E+00   1.15156E+02   1.70426E+03  -2.06679E-08   1.00057E+00   8.18746E-01   1.23315E+00  -1.12756E-06   0.00000E+00   7.00000E-05   5.23095E-10
2.6513272539E+09   1.43672E+00   1.15156E+02   1.70427E+03  -2.06679E-08   1.00057E+00   8.18767E-01   1.23314E+00  -1.12764E-06   0.00000E+00   7.00000E-05   5.23054E-10
2.6513272667E+09   1.43672E+00   1.15157E+02   1.70427E+03  -2.06679E-08   1.00057E+00   8.18788E-01   1.23312E+00  -1.12772E-06   0.00000E+00   7.00000E-05   5.23014E-10
2.6513272794E+09   1.43672E+00   1.15157E+02   1.70428E+03  -2.06679E-08   1.00057E+00   8.18809E-01   1.23311E+00  -1.12780E-06   0.00000E+00   7.00000E-05   5.22973E-10
2.6513272922E+09   1.43672E+00   1.15157E+02   1.70429E+03  -2.06679E-08   1.00057E+00   8.18830E-01   1.23309E+00  -1.12788E-06   0.00000E+00   7.00000E-05   5.22932E-10
2.6513273049E+09   1.43672E+00   1.15158E+02   1.70430E+03  -2.06679E-08   1.00057E+00   8.18851E-01   1.23308E+00  -1.12796E-06   0.00000E+00   7.00000E-05   5.22892E-10
2.6513273177E+09   1.43672E+00   1.15158E+02   1.70430E+03  -2.06679E-08   1.00057E+00   8.18872E-01   1.23307E+00  -1.12804E-06   0.00000E+00   7.00000E-05   5.22851E-10
