Planet's parameters | R_planet [Rj] :   1.0000   |  M_planet [Mj] :   1.0000   | a initial [au] :  2.000   | e initial [ø] :0.00   | omega_planet [rad/s] : 7.00E-05   | Q_p : 1.00E+05   | alpha_p : 0.26   | k2dt_planet : 1.00E-02
Environment parameters | Stellar model :   Stellar_models/m1.5_FeH0_4.14_schroeder_final.hr   | T_wind [K] :  2500.   | wind_speed [m/s] :  5000.   | mu : 1.38   | omega_star : 1.00E-07
Programmatical parameters | Sekhmet version : 5.1   | time0 [yr] : 2.560E+09   | max_duration [yr] : 1.000E+08   | max. rel. variat. a and e : 1.00E-02   | formalism : 3
time                 M_star      R_eff_star      L_star      dot_M_star       M_env        R_env            a           dot_a          e         omega_planet   omega_star
[yr]                 [M_Sun]      [R_Sun]        [L_Sun]     [M_Sun/yr]      [M_Sun]       [R_Sun]        [au]         [au/yr]        [ø]          [rad/s]        [rad/s]
2.6524473318E+09   1.39833E+00   1.53817E+02   2.50112E+03  -5.53029E-08   9.29598E-01   7.91459E-01   1.95445E+00  -3.76224E-07   0.00000E+00   7.00000E-05   7.96581E-10
2.6524483308E+09   1.39827E+00   1.53878E+02   2.50242E+03  -5.53029E-08   9.29508E-01   7.91550E-01   1.95407E+00  -3.78293E-07   0.00000E+00   7.00000E-05   7.95775E-10
2.6524493298E+09   1.39822E+00   1.53939E+02   2.50371E+03  -5.53029E-08   9.29417E-01   7.91641E-01   1.95369E+00  -3.80373E-07   0.00000E+00   7.00000E-05   7.94967E-10
2.6524503288E+09   1.39816E+00   1.54001E+02   2.50501E+03  -5.53029E-08   9.29327E-01   7.91732E-01   1.95331E+00  -3.82466E-07   0.00000E+00   7.00000E-05   7.94158E-10
2.6524513278E+09   1.39811E+00   1.54062E+02   2.50630E+03  -5.53029E-08   9.29236E-01   7.91823E-01   1.95292E+00  -3.84572E-07   0.00000E+00   7.00000E-05   7.93347E-10
2.6524523268E+09   1.39805E+00   1.54123E+02   2.50760E+03  -5.53029E-08   9.29146E-01   7.91914E-01   1.95254E+00  -3.86690E-07   0.00000E+00   7.00000E-05   7.92534E-10
2.6524533258E+09   1.39800E+00   1.54184E+02   2.50889E+03  -5.53029E-08   9.29055E-01   7.92005E-01   1.95215E+00  -3.88820E-07   0.00000E+00   7.00000E-05   7.91720E-10
2.6524543248E+09   1.39794E+00   1.54245E+02   2.51018E+03  -5.53029E-08   9.28965E-01   7.92096E-01   1.95176E+00  -3.90964E-07   0.00000E+00   7.00000E-05   7.90905E-10
2.6524553238E+09   1.39789E+00   1.54306E+02   2.51148E+03  -5.53029E-08   9.28875E-01   7.92187E-01   1.95136E+00  -3.93120E-07   0.00000E+00   7.00000E-05   7.90088E-10
2.6524563228E+09   1.39783E+00   1.54368E+02   2.51277E+03  -5.53029E-08   9.28784E-01   7.92278E-01   1.95097E+00  -3.95290E-07   0.00000E+00   7.00000E-05   7.89269E-10
2.6524573218E+09   1.39778E+00   1.54429E+02   2.51407E+03  -5.53029E-08   9.28694E-01   7.92369E-01   1.95057E+00  -3.97472E-07   0.00000E+00   7.00000E-05   7.88448E-10
2.6524583208E+09   1.39772E+00   1.54490E+02   2.51536E+03  -5.53029E-08   9.28603E-01   7.92460E-01   1.95017E+00  -3.99668E-07   0.00000E+00   7.00000E-05   7.87626E-10
2.6524593198E+09   1.39767E+00   1.54551E+02   2.51666E+03  -5.53029E-08   9.28513E-01   7.92551E-01   1.94977E+00  -4.01877E-07   0.00000E+00   7.00000E-05   7.86802E-10
2.6524603188E+09   1.39761E+00   1.54612E+02   2.51795E+03  -5.53029E-08   9.28422E-01   7.92642E-01   1.94937E+00  -4.04100E-07   0.00000E+00   7.00000E-05   7.85977E-10
2.6524613178E+09   1.39756E+00   1.54674E+02   2.51925E+03  -5.53029E-08   9.28332E-01   7.92733E-01   1.94896E+00  -4.06336E-07   0.00000E+00   7.00000E-05   7.85150E-10
2.6524623168E+09   1.39750E+00   1.54735E+02   2.52054E+03  -5.53029E-08   9.28241E-01   7.92824E-01   1.94855E+00  -4.08586E-07   0.00000E+00   7.00000E-05   7.84321E-10
2.6524633158E+09   1.39745E+00   1.54796E+02   2.52184E+03  -5.53029E-08   9.28151E-01   7.92915E-01   1.94814E+00  -4.10850E-07   0.00000E+00   7.00000E-05   7.83490E-10
2.6524643148E+09   1.39739E+00   1.54857E+02   2.52313E+03  -5.53029E-08   9.28061E-01   7.93006E-01   1.94773E+00  -4.13128E-07   0.00000E+00   7.00000E-05   7.82658E-10
2.6524653138E+09   1.39734E+00   1.54918E+02   2.52443E+03  -5.53029E-08   9.27970E-01   7.93097E-01   1.94732E+00  -4.15419E-07   0.00000E+00   7.00000E-05   7.81823E-10
2.6524663128E+09   1.39728E+00   1.54980E+02   2.52572E+03  -5.53029E-08   9.27880E-01   7.93188E-01   1.94690E+00  -4.17726E-07   0.00000E+00   7.00000E-05   7.80988E-10
2.6524673118E+09   1.39722E+00   1.55041E+02   2.52701E+03  -5.53029E-08   9.27789E-01   7.93279E-01   1.94648E+00  -4.20046E-07   0.00000E+00   7.00000E-05   7.80150E-10
2.6524683108E+09   1.39717E+00   1.55102E+02   2.52831E+03  -5.53029E-08   9.27699E-01   7.93370E-01   1.94606E+00  -4.22381E-07   0.00000E+00   7.00000E-05   7.79310E-10
2.6524693098E+09   1.39711E+00   1.55152E+02   2.52935E+03  -5.68569E-08   9.27609E-01   7.91883E-01   1.94563E+00  -4.22088E-07   0.00000E+00   7.00000E-05   7.78543E-10
2.6524703088E+09   1.39706E+00   1.55193E+02   2.53017E+03  -5.68569E-08   9.27521E-01   7.89118E-01   1.94521E+00  -4.23919E-07   0.00000E+00   7.00000E-05   7.77774E-10
2.6524713078E+09   1.39700E+00   1.55233E+02   2.53100E+03  -5.68569E-08   9.27432E-01   7.86354E-01   1.94479E+00  -4.25760E-07   0.00000E+00   7.00000E-05   7.77004E-10
2.6524723068E+09   1.39694E+00   1.55274E+02   2.53183E+03  -5.68569E-08   9.27343E-01   7.83589E-01   1.94436E+00  -4.27611E-07   0.00000E+00   7.00000E-05   7.76232E-10
2.6524733058E+09   1.39689E+00   1.55315E+02   2.53265E+03  -5.68569E-08   9.27254E-01   7.80825E-01   1.94393E+00  -4.29472E-07   0.00000E+00   7.00000E-05   7.75458E-10
2.6524743048E+09   1.39683E+00   1.55356E+02   2.53348E+03  -5.68569E-08   9.27166E-01   7.78060E-01   1.94350E+00  -4.31343E-07   0.00000E+00   7.00000E-05   7.74682E-10
2.6524753038E+09   1.39677E+00   1.55399E+02   2.53437E+03  -5.83040E-08   9.27071E-01   7.77956E-01   1.94307E+00  -4.31108E-07   0.00000E+00   7.00000E-05   7.73893E-10
2.6524763028E+09   1.39671E+00   1.55443E+02   2.53527E+03  -5.83040E-08   9.26977E-01   7.78106E-01   1.94264E+00  -4.33077E-07   0.00000E+00   7.00000E-05   7.73102E-10
2.6524773018E+09   1.39665E+00   1.55487E+02   2.53616E+03  -5.83040E-08   9.26882E-01   7.78256E-01   1.94220E+00  -4.35057E-07   0.00000E+00   7.00000E-05   7.72310E-10
2.6524783008E+09   1.39660E+00   1.55530E+02   2.53706E+03  -5.83040E-08   9.26787E-01   7.78406E-01   1.94176E+00  -4.37048E-07   0.00000E+00   7.00000E-05   7.71516E-10
2.6524792998E+09   1.39654E+00   1.55574E+02   2.53795E+03  -5.83040E-08   9.26693E-01   7.78556E-01   1.94133E+00  -4.39050E-07   0.00000E+00   7.00000E-05   7.70720E-10
2.6524802988E+09   1.39648E+00   1.55618E+02   2.53885E+03  -5.83040E-08   9.26598E-01   7.78706E-01   1.94088E+00  -4.41064E-07   0.00000E+00   7.00000E-05   7.69922E-10
2.6524812978E+09   1.39642E+00   1.55662E+02   2.53975E+03  -5.83040E-08   9.26503E-01   7.78856E-01   1.94044E+00  -4.43089E-07   0.00000E+00   7.00000E-05   7.69122E-10
2.6524822968E+09   1.39636E+00   1.55705E+02   2.54064E+03  -5.83040E-08   9.26409E-01   7.79007E-01   1.94000E+00  -4.45125E-07   0.00000E+00   7.00000E-05   7.68321E-10
2.6524832958E+09   1.39631E+00   1.55749E+02   2.54154E+03  -5.83040E-08   9.26314E-01   7.79157E-01   1.93955E+00  -4.47173E-07   0.00000E+00   7.00000E-05   7.67517E-10
2.6524842948E+09   1.39625E+00   1.55793E+02   2.54244E+03  -5.83040E-08   9.26219E-01   7.79307E-01   1.93910E+00  -4.49233E-07   0.00000E+00   7.00000E-05   7.66712E-10
2.6524852938E+09   1.39619E+00   1.55836E+02   2.54333E+03  -5.83040E-08   9.26124E-01   7.79457E-01   1.93865E+00  -4.51305E-07   0.00000E+00   7.00000E-05   7.65905E-10
2.6524862928E+09   1.39613E+00   1.55880E+02   2.54423E+03  -5.83040E-08   9.26030E-01   7.79607E-01   1.93820E+00  -4.53388E-07   0.00000E+00   7.00000E-05   7.65095E-10
2.6524872918E+09   1.39607E+00   1.55924E+02   2.54513E+03  -5.83040E-08   9.25935E-01   7.79757E-01   1.93774E+00  -4.55483E-07   0.00000E+00   7.00000E-05   7.64284E-10
2.6524882908E+09   1.39601E+00   1.55967E+02   2.54602E+03  -5.83040E-08   9.25840E-01   7.79907E-01   1.93729E+00  -4.57591E-07   0.00000E+00   7.00000E-05   7.63471E-10
2.6524892898E+09   1.39596E+00   1.56011E+02   2.54692E+03  -5.83040E-08   9.25746E-01   7.80057E-01   1.93683E+00  -4.59711E-07   0.00000E+00   7.00000E-05   7.62656E-10
2.6524902888E+09   1.39590E+00   1.56055E+02   2.54782E+03  -5.83040E-08   9.25651E-01   7.80207E-01   1.93637E+00  -4.61843E-07   0.00000E+00   7.00000E-05   7.61839E-10
2.6524912878E+09   1.39584E+00   1.56099E+02   2.54871E+03  -5.83040E-08   9.25556E-01   7.80358E-01   1.93590E+00  -4.63987E-07   0.00000E+00   7.00000E-05   7.61021E-10
2.6524922868E+09   1.39578E+00   1.56142E+02   2.54961E+03  -5.83040E-08   9.25462E-01   7.80508E-01   1.93544E+00  -4.66144E-07   0.00000E+00   7.00000E-05   7.60200E-10
2.6524932858E+09   1.39572E+00   1.56186E+02   2.55051E+03  -5.83040E-08   9.25367E-01   7.80658E-01   1.93497E+00  -4.68313E-07   0.00000E+00   7.00000E-05   7.59377E-10
2.6524942848E+09   1.39566E+00   1.56230E+02   2.55140E+03  -5.83040E-08   9.25272E-01   7.80808E-01   1.93450E+00  -4.70496E-07   0.00000E+00   7.00000E-05   7.58552E-10
2.6524952838E+09   1.39561E+00   1.56273E+02   2.55230E+03  -5.83040E-08   9.25177E-01   7.80958E-01   1.93403E+00  -4.72691E-07   0.00000E+00   7.00000E-05   7.57725E-10
2.6524962828E+09   1.39555E+00   1.56317E+02   2.55320E+03  -5.83040E-08   9.25083E-01   7.81108E-01   1.93355E+00  -4.74899E-07   0.00000E+00   7.00000E-05   7.56896E-10
2.6524972818E+09   1.39549E+00   1.56361E+02   2.55409E+03  -5.83040E-08   9.24988E-01   7.81258E-01   1.93308E+00  -4.77120E-07   0.00000E+00   7.00000E-05   7.56065E-10
2.6524982808E+09   1.39543E+00   1.56404E+02   2.55499E+03  -5.83040E-08   9.24893E-01   7.81408E-01   1.93260E+00  -4.79354E-07   0.00000E+00   7.00000E-05   7.55232E-10
2.6524992798E+09   1.39537E+00   1.56448E+02   2.55588E+03  -5.83040E-08   9.24799E-01   7.81558E-01   1.93212E+00  -4.81602E-07   0.00000E+00   7.00000E-05   7.54397E-10
2.6525002788E+09   1.39532E+00   1.56492E+02   2.55678E+03  -5.83040E-08   9.24704E-01   7.81709E-01   1.93163E+00  -4.83863E-07   0.00000E+00   7.00000E-05   7.53559E-10
2.6525012778E+09   1.39526E+00   1.56536E+02   2.55768E+03  -5.83040E-08   9.24609E-01   7.81859E-01   1.93115E+00  -4.86138E-07   0.00000E+00   7.00000E-05   7.52720E-10
2.6525022768E+09   1.39520E+00   1.56579E+02   2.55857E+03  -5.83040E-08   9.24515E-01   7.82009E-01   1.93066E+00  -4.88426E-07   0.00000E+00   7.00000E-05   7.51878E-10
2.6525032758E+09   1.39514E+00   1.56623E+02   2.55947E+03  -5.83040E-08   9.24420E-01   7.82159E-01   1.93017E+00  -4.90728E-07   0.00000E+00   7.00000E-05   7.51035E-10
2.6525042748E+09   1.39508E+00   1.56667E+02   2.56037E+03  -5.83040E-08   9.24325E-01   7.82309E-01   1.92968E+00  -4.93045E-07   0.00000E+00   7.00000E-05   7.50189E-10
2.6525052738E+09   1.39502E+00   1.56710E+02   2.56126E+03  -5.83040E-08   9.24231E-01   7.82459E-01   1.92918E+00  -4.95375E-07   0.00000E+00   7.00000E-05   7.49341E-10
2.6525062728E+09   1.39497E+00   1.56754E+02   2.56216E+03  -5.83040E-08   9.24136E-01   7.82609E-01   1.92868E+00  -4.97719E-07   0.00000E+00   7.00000E-05   7.48491E-10
2.6525072718E+09   1.39491E+00   1.56798E+02   2.56306E+03  -5.83040E-08   9.24041E-01   7.82759E-01   1.92818E+00  -5.00078E-07   0.00000E+00   7.00000E-05   7.47638E-10
2.6525082708E+09   1.39485E+00   1.56841E+02   2.56395E+03  -5.83040E-08   9.23946E-01   7.82909E-01   1.92768E+00  -5.02451E-07   0.00000E+00   7.00000E-05   7.46783E-10
2.6525092698E+09   1.39479E+00   1.56885E+02   2.56485E+03  -5.83040E-08   9.23852E-01   7.83060E-01   1.92718E+00  -5.04839E-07   0.00000E+00   7.00000E-05   7.45926E-10
2.6525102688E+09   1.39473E+00   1.56929E+02   2.56575E+03  -5.83040E-08   9.23757E-01   7.83210E-01   1.92667E+00  -5.07241E-07   0.00000E+00   7.00000E-05   7.45067E-10
2.6525112678E+09   1.39467E+00   1.56973E+02   2.56664E+03  -5.83040E-08   9.23662E-01   7.83360E-01   1.92616E+00  -5.09658E-07   0.00000E+00   7.00000E-05   7.44206E-10
2.6525122668E+09   1.39462E+00   1.57016E+02   2.56754E+03  -5.83040E-08   9.23568E-01   7.83510E-01   1.92565E+00  -5.12090E-07   0.00000E+00   7.00000E-05   7.43342E-10
2.6525132658E+09   1.39456E+00   1.57060E+02   2.56844E+03  -5.83040E-08   9.23473E-01   7.83660E-01   1.92514E+00  -5.14538E-07   0.00000E+00   7.00000E-05   7.42476E-10
2.6525142648E+09   1.39450E+00   1.57104E+02   2.56933E+03  -5.83040E-08   9.23378E-01   7.83810E-01   1.92462E+00  -5.17001E-07   0.00000E+00   7.00000E-05   7.41607E-10
2.6525152638E+09   1.39444E+00   1.57147E+02   2.57023E+03  -5.83040E-08   9.23284E-01   7.83960E-01   1.92410E+00  -5.19479E-07   0.00000E+00   7.00000E-05   7.40737E-10
2.6525162628E+09   1.39438E+00   1.57191E+02   2.57112E+03  -5.83040E-08   9.23189E-01   7.84110E-01   1.92358E+00  -5.21972E-07   0.00000E+00   7.00000E-05   7.39864E-10
2.6525172618E+09   1.39433E+00   1.57235E+02   2.57202E+03  -5.83040E-08   9.23094E-01   7.84260E-01   1.92306E+00  -5.24482E-07   0.00000E+00   7.00000E-05   7.38988E-10
2.6525182608E+09   1.39427E+00   1.57278E+02   2.57292E+03  -5.83040E-08   9.22999E-01   7.84411E-01   1.92253E+00  -5.27007E-07   0.00000E+00   7.00000E-05   7.38110E-10
2.6525192598E+09   1.39421E+00   1.57322E+02   2.57381E+03  -5.83040E-08   9.22905E-01   7.84561E-01   1.92200E+00  -5.29548E-07   0.00000E+00   7.00000E-05   7.37230E-10
2.6525202588E+09   1.39415E+00   1.57366E+02   2.57471E+03  -6.06207E-08   9.22810E-01   7.84716E-01   1.92147E+00  -5.28630E-07   0.00000E+00   7.00000E-05   7.36346E-10
2.6525212578E+09   1.39409E+00   1.57410E+02   2.57564E+03  -6.06207E-08   9.22712E-01   7.84897E-01   1.92094E+00  -5.31205E-07   0.00000E+00   7.00000E-05   7.35460E-10
2.6525222568E+09   1.39403E+00   1.57454E+02   2.57656E+03  -6.06207E-08   9.22615E-01   7.85079E-01   1.92041E+00  -5.33797E-07   0.00000E+00   7.00000E-05   7.34572E-10
2.6525232558E+09   1.39397E+00   1.57498E+02   2.57748E+03  -6.06207E-08   9.22517E-01   7.85261E-01   1.91987E+00  -5.36405E-07   0.00000E+00   7.00000E-05   7.33681E-10
2.6525242548E+09   1.39391E+00   1.57542E+02   2.57840E+03  -6.06207E-08   9.22419E-01   7.85443E-01   1.91933E+00  -5.39030E-07   0.00000E+00   7.00000E-05   7.32788E-10
2.6525252538E+09   1.39385E+00   1.57585E+02   2.57933E+03  -6.06207E-08   9.22322E-01   7.85625E-01   1.91879E+00  -5.41672E-07   0.00000E+00   7.00000E-05   7.31892E-10
2.6525262528E+09   1.39379E+00   1.57629E+02   2.58025E+03  -6.06207E-08   9.22224E-01   7.85806E-01   1.91825E+00  -5.44331E-07   0.00000E+00   7.00000E-05   7.30994E-10
2.6525272518E+09   1.39373E+00   1.57673E+02   2.58117E+03  -6.06207E-08   9.22127E-01   7.85988E-01   1.91770E+00  -5.47008E-07   0.00000E+00   7.00000E-05   7.30093E-10
2.6525282508E+09   1.39367E+00   1.57717E+02   2.58209E+03  -6.06207E-08   9.22029E-01   7.86170E-01   1.91715E+00  -5.49702E-07   0.00000E+00   7.00000E-05   7.29189E-10
2.6525292498E+09   1.39360E+00   1.57761E+02   2.58301E+03  -6.06207E-08   9.21932E-01   7.86352E-01   1.91660E+00  -5.52413E-07   0.00000E+00   7.00000E-05   7.28283E-10
2.6525302488E+09   1.39354E+00   1.57805E+02   2.58394E+03  -6.06207E-08   9.21834E-01   7.86534E-01   1.91605E+00  -5.55143E-07   0.00000E+00   7.00000E-05   7.27374E-10
2.6525312478E+09   1.39348E+00   1.57849E+02   2.58486E+03  -6.06207E-08   9.21737E-01   7.86715E-01   1.91549E+00  -5.57890E-07   0.00000E+00   7.00000E-05   7.26463E-10
2.6525322468E+09   1.39342E+00   1.57893E+02   2.58578E+03  -6.06207E-08   9.21639E-01   7.86897E-01   1.91493E+00  -5.60656E-07   0.00000E+00   7.00000E-05   7.25549E-10
2.6525332458E+09   1.39336E+00   1.57937E+02   2.58670E+03  -6.06207E-08   9.21542E-01   7.87079E-01   1.91437E+00  -5.63440E-07   0.00000E+00   7.00000E-05   7.24632E-10
2.6525342448E+09   1.39330E+00   1.57981E+02   2.58762E+03  -6.06207E-08   9.21444E-01   7.87261E-01   1.91380E+00  -5.66242E-07   0.00000E+00   7.00000E-05   7.23713E-10
2.6525352438E+09   1.39324E+00   1.58024E+02   2.58855E+03  -6.06207E-08   9.21346E-01   7.87443E-01   1.91323E+00  -5.69063E-07   0.00000E+00   7.00000E-05   7.22790E-10
2.6525362428E+09   1.39318E+00   1.58068E+02   2.58947E+03  -6.06207E-08   9.21249E-01   7.87624E-01   1.91266E+00  -5.71903E-07   0.00000E+00   7.00000E-05   7.21866E-10
2.6525372418E+09   1.39312E+00   1.58112E+02   2.59039E+03  -6.06207E-08   9.21151E-01   7.87806E-01   1.91209E+00  -5.74763E-07   0.00000E+00   7.00000E-05   7.20938E-10
2.6525382408E+09   1.39306E+00   1.58156E+02   2.59131E+03  -6.06207E-08   9.21054E-01   7.87988E-01   1.91151E+00  -5.77641E-07   0.00000E+00   7.00000E-05   7.20007E-10
2.6525392398E+09   1.39300E+00   1.58200E+02   2.59223E+03  -6.06207E-08   9.20956E-01   7.88170E-01   1.91093E+00  -5.80539E-07   0.00000E+00   7.00000E-05   7.19074E-10
2.6525402388E+09   1.39294E+00   1.58244E+02   2.59316E+03  -6.06207E-08   9.20859E-01   7.88351E-01   1.91035E+00  -5.83457E-07   0.00000E+00   7.00000E-05   7.18138E-10
2.6525412378E+09   1.39288E+00   1.58288E+02   2.59408E+03  -6.06207E-08   9.20761E-01   7.88533E-01   1.90976E+00  -5.86395E-07   0.00000E+00   7.00000E-05   7.17199E-10
2.6525422368E+09   1.39282E+00   1.58332E+02   2.59500E+03  -6.06207E-08   9.20664E-01   7.88715E-01   1.90917E+00  -5.89352E-07   0.00000E+00   7.00000E-05   7.16257E-10
2.6525432358E+09   1.39276E+00   1.58376E+02   2.59592E+03  -6.06207E-08   9.20566E-01   7.88897E-01   1.90858E+00  -5.92331E-07   0.00000E+00   7.00000E-05   7.15313E-10
2.6525442348E+09   1.39270E+00   1.58420E+02   2.59684E+03  -6.06207E-08   9.20469E-01   7.89079E-01   1.90799E+00  -5.95329E-07   0.00000E+00   7.00000E-05   7.14365E-10
2.6525452338E+09   1.39264E+00   1.58464E+02   2.59777E+03  -6.06207E-08   9.20371E-01   7.89260E-01   1.90739E+00  -5.98349E-07   0.00000E+00   7.00000E-05   7.13415E-10
2.6525462328E+09   1.39258E+00   1.58507E+02   2.59869E+03  -6.06207E-08   9.20274E-01   7.89442E-01   1.90679E+00  -6.01389E-07   0.00000E+00   7.00000E-05   7.12461E-10
2.6525472318E+09   1.39251E+00   1.58551E+02   2.59961E+03  -6.06207E-08   9.20176E-01   7.89624E-01   1.90618E+00  -6.04451E-07   0.00000E+00   7.00000E-05   7.11505E-10
2.6525482308E+09   1.39245E+00   1.58595E+02   2.60053E+03  -6.06207E-08   9.20078E-01   7.89806E-01   1.90558E+00  -6.07534E-07   0.00000E+00   7.00000E-05   7.10545E-10
2.6525492298E+09   1.39239E+00   1.58639E+02   2.60146E+03  -6.06207E-08   9.19981E-01   7.89988E-01   1.90497E+00  -6.10638E-07   0.00000E+00   7.00000E-05   7.09583E-10
2.6525502288E+09   1.39233E+00   1.58683E+02   2.60238E+03  -6.06207E-08   9.19883E-01   7.90169E-01   1.90435E+00  -6.13765E-07   0.00000E+00   7.00000E-05   7.08617E-10
2.6525512278E+09   1.39227E+00   1.58727E+02   2.60330E+03  -6.06207E-08   9.19786E-01   7.90351E-01   1.90374E+00  -6.16914E-07   0.00000E+00   7.00000E-05   7.07648E-10
2.6525522268E+09   1.39221E+00   1.58771E+02   2.60422E+03  -6.06207E-08   9.19688E-01   7.90533E-01   1.90312E+00  -6.20085E-07   0.00000E+00   7.00000E-05   7.06676E-10
2.6525532258E+09   1.39215E+00   1.58815E+02   2.60514E+03  -6.06207E-08   9.19591E-01   7.90715E-01   1.90249E+00  -6.23278E-07   0.00000E+00   7.00000E-05   7.05701E-10
2.6525542248E+09   1.39209E+00   1.58859E+02   2.60607E+03  -6.06207E-08   9.19493E-01   7.90897E-01   1.90187E+00  -6.26495E-07   0.00000E+00   7.00000E-05   7.04723E-10
2.6525552238E+09   1.39203E+00   1.58902E+02   2.60697E+03  -6.19476E-08   9.19396E-01   7.90756E-01   1.90124E+00  -6.27731E-07   0.00000E+00   7.00000E-05   7.03749E-10
2.6525562228E+09   1.39197E+00   1.58943E+02   2.60781E+03  -6.19476E-08   9.19298E-01   7.89618E-01   1.90061E+00  -6.30874E-07   0.00000E+00   7.00000E-05   7.02772E-10
2.6525572218E+09   1.39191E+00   1.58983E+02   2.60864E+03  -6.19476E-08   9.19201E-01   7.88481E-01   1.89998E+00  -6.34040E-07   0.00000E+00   7.00000E-05   7.01792E-10
2.6525582208E+09   1.39184E+00   1.59024E+02   2.60948E+03  -6.19476E-08   9.19104E-01   7.87344E-01   1.89934E+00  -6.37228E-07   0.00000E+00   7.00000E-05   7.00808E-10
2.6525592198E+09   1.39178E+00   1.59065E+02   2.61032E+03  -6.19476E-08   9.19006E-01   7.86206E-01   1.89870E+00  -6.40438E-07   0.00000E+00   7.00000E-05   6.99822E-10
2.6525602188E+09   1.39172E+00   1.59106E+02   2.61116E+03  -6.19476E-08   9.18909E-01   7.85069E-01   1.89806E+00  -6.43672E-07   0.00000E+00   7.00000E-05   6.98832E-10
2.6525612178E+09   1.39166E+00   1.59146E+02   2.61200E+03  -6.19476E-08   9.18812E-01   7.83932E-01   1.89741E+00  -6.46929E-07   0.00000E+00   7.00000E-05   6.97838E-10
2.6525622168E+09   1.39160E+00   1.59187E+02   2.61283E+03  -6.19476E-08   9.18714E-01   7.82794E-01   1.89676E+00  -6.50210E-07   0.00000E+00   7.00000E-05   6.96842E-10
2.6525632158E+09   1.39153E+00   1.59228E+02   2.61367E+03  -6.19476E-08   9.18617E-01   7.81657E-01   1.89611E+00  -6.53514E-07   0.00000E+00   7.00000E-05   6.95842E-10
2.6525642148E+09   1.39147E+00   1.59269E+02   2.61451E+03  -6.19476E-08   9.18520E-01   7.80520E-01   1.89545E+00  -6.56843E-07   0.00000E+00   7.00000E-05   6.94839E-10
2.6525652138E+09   1.39141E+00   1.59313E+02   2.61543E+03  -6.35714E-08   9.18419E-01   7.80599E-01   1.89480E+00  -6.57920E-07   0.00000E+00   7.00000E-05   6.93822E-10
2.6525662128E+09   1.39135E+00   1.59358E+02   2.61637E+03  -6.35714E-08   9.18318E-01   7.80922E-01   1.89414E+00  -6.61457E-07   0.00000E+00   7.00000E-05   6.92802E-10
2.6525672118E+09   1.39128E+00   1.59403E+02   2.61731E+03  -6.35714E-08   9.18216E-01   7.81245E-01   1.89347E+00  -6.65021E-07   0.00000E+00   7.00000E-05   6.91778E-10
2.6525682108E+09   1.39122E+00   1.59449E+02   2.61825E+03  -6.35714E-08   9.18115E-01   7.81568E-01   1.89280E+00  -6.68611E-07   0.00000E+00   7.00000E-05   6.90751E-10
2.6525692098E+09   1.39116E+00   1.59494E+02   2.61919E+03  -6.35714E-08   9.18014E-01   7.81891E-01   1.89213E+00  -6.72229E-07   0.00000E+00   7.00000E-05   6.89720E-10
2.6525702088E+09   1.39109E+00   1.59539E+02   2.62013E+03  -6.35714E-08   9.17913E-01   7.82213E-01   1.89146E+00  -6.75874E-07   0.00000E+00   7.00000E-05   6.88686E-10
2.6525712078E+09   1.39103E+00   1.59584E+02   2.62107E+03  -6.35714E-08   9.17811E-01   7.82536E-01   1.89078E+00  -6.79548E-07   0.00000E+00   7.00000E-05   6.87647E-10
2.6525722068E+09   1.39097E+00   1.59629E+02   2.62201E+03  -6.35714E-08   9.17710E-01   7.82859E-01   1.89009E+00  -6.83249E-07   0.00000E+00   7.00000E-05   6.86606E-10
2.6525732058E+09   1.39090E+00   1.59674E+02   2.62295E+03  -6.35714E-08   9.17609E-01   7.83182E-01   1.88941E+00  -6.86979E-07   0.00000E+00   7.00000E-05   6.85560E-10
2.6525742048E+09   1.39084E+00   1.59719E+02   2.62389E+03  -6.35714E-08   9.17507E-01   7.83505E-01   1.88872E+00  -6.90738E-07   0.00000E+00   7.00000E-05   6.84511E-10
2.6525752038E+09   1.39077E+00   1.59764E+02   2.62483E+03  -6.35714E-08   9.17406E-01   7.83828E-01   1.88802E+00  -6.94527E-07   0.00000E+00   7.00000E-05   6.83458E-10
2.6525762028E+09   1.39071E+00   1.59810E+02   2.62577E+03  -6.35714E-08   9.17305E-01   7.84150E-01   1.88733E+00  -6.98345E-07   0.00000E+00   7.00000E-05   6.82401E-10
2.6525772018E+09   1.39065E+00   1.59855E+02   2.62671E+03  -6.35714E-08   9.17204E-01   7.84473E-01   1.88663E+00  -7.02193E-07   0.00000E+00   7.00000E-05   6.81341E-10
2.6525782008E+09   1.39058E+00   1.59900E+02   2.62765E+03  -6.35714E-08   9.17102E-01   7.84796E-01   1.88592E+00  -7.06071E-07   0.00000E+00   7.00000E-05   6.80276E-10
2.6525791998E+09   1.39052E+00   1.59945E+02   2.62859E+03  -6.35714E-08   9.17001E-01   7.85119E-01   1.88521E+00  -7.09980E-07   0.00000E+00   7.00000E-05   6.79208E-10
2.6525801988E+09   1.39046E+00   1.59990E+02   2.62953E+03  -6.35714E-08   9.16900E-01   7.85442E-01   1.88450E+00  -7.13919E-07   0.00000E+00   7.00000E-05   6.78136E-10
2.6525811978E+09   1.39039E+00   1.60035E+02   2.63047E+03  -6.35714E-08   9.16798E-01   7.85765E-01   1.88378E+00  -7.17891E-07   0.00000E+00   7.00000E-05   6.77059E-10
